日期,大区,产品品类,产品名称,渠道类型,销量,销售额,营销费用
2025-11-23 12:17:42.932586516,华北大区,智能硬件,激光传感器,线上电商,90,29164.45,3616.75
2025-11-23 14:42:36.511302260,华北大区,汽车零部件,轻量化轮毂,线下直销,80,95114.19,12774.05
2025-11-23 17:07:30.090018004,华东大区,智能硬件,智能手环V2,线下直销,17,4747.85,409.17
2025-11-23 19:32:23.668733748,华东大区,汽车零部件,液压底盘件,渠道分销,12,13335.35,1650.74
2025-11-23 21:57:17.247449488,华北大区,汽车零部件,液压底盘件,渠道分销,37,46151.0,6320.57
2025-11-24 00:22:10.826165232,华东大区,汽车零部件,精密齿轮,线下直销,53,69103.57,6855.72
2025-11-24 02:47:04.404880976,华南大区,智能硬件,车载智能模块,线上电商,84,26433.24,3289.8
2025-11-24 05:11:57.983596720,西部大区,医疗耗材,高分子医用导管,渠道分销,85,13304.01,1439.63
2025-11-24 07:36:51.562312460,华南大区,智能硬件,车载智能模块,线下直销,78,22864.89,2863.24
2025-11-24 10:01:45.141028204,华东大区,智能硬件,智能手环V2,渠道分销,96,29894.71,3005.87
2025-11-24 12:26:38.719743948,华东大区,汽车零部件,液压底盘件,渠道分销,61,78246.26,8013.34
2025-11-24 14:51:32.298459692,华东大区,智能硬件,车载智能模块,线下直销,91,29067.41,3893.73
2025-11-24 17:16:25.877175436,华东大区,智能硬件,车载智能模块,渠道分销,23,6786.76,898.96
2025-11-24 19:41:19.455891176,华北大区,汽车零部件,液压底盘件,线上电商,79,89669.67,12215.0
2025-11-24 22:06:13.034606920,华东大区,智能硬件,车载智能模块,线下直销,99,32557.31,2761.16
2025-11-25 00:31:06.613322664,华东大区,汽车零部件,精密齿轮,渠道分销,38,41211.64,5067.5
2025-11-25 02:56:00.192038408,华东大区,医疗耗材,诊断试剂盒,线下直销,98,15217.42,1917.66
2025-11-25 05:20:53.770754152,西部大区,医疗耗材,高分子医用导管,线下直销,30,4483.19,538.11
2025-11-25 07:45:47.349469892,华南大区,汽车零部件,液压底盘件,渠道分销,48,60250.94,7187.94
2025-11-25 10:10:40.928185636,华东大区,汽车零部件,液压底盘件,渠道分销,16,19873.85,1915.34
2025-11-25 12:35:34.506901380,华东大区,汽车零部件,轻量化轮毂,线下直销,62,69228.33,7540.17
2025-11-25 15:00:28.085617124,华东大区,智能硬件,车载智能模块,线下直销,68,21861.89,2898.42
2025-11-25 17:25:21.664332864,华东大区,医疗耗材,诊断试剂盒,线上电商,81,12779.34,1125.64
2025-11-25 19:50:15.243048608,华北大区,汽车零部件,精密齿轮,线上电商,74,79955.69,9667.46
2025-11-25 22:15:08.821764352,华北大区,汽车零部件,精密齿轮,线上电商,65,73678.42,8165.61
2025-11-26 00:40:02.400480096,华南大区,汽车零部件,轻量化轮毂,渠道分销,43,50808.17,4860.96
2025-11-26 03:04:55.979195840,华南大区,汽车零部件,液压底盘件,线下直销,60,74001.53,7613.41
2025-11-26 05:29:49.557911580,华东大区,汽车零部件,精密齿轮,线上电商,37,45600.6,6269.76
2025-11-26 07:54:43.136627324,华南大区,汽车零部件,液压底盘件,渠道分销,50,58707.5,6284.14
2025-11-26 10:19:36.715343068,华东大区,汽车零部件,精密齿轮,渠道分销,45,56245.45,5079.97
2025-11-26 12:44:30.294058812,华东大区,智能硬件,激光传感器,线下直销,77,23675.71,3372.38
2025-11-26 15:09:23.872774556,华南大区,医疗耗材,诊断试剂盒,渠道分销,21,3372.37,304.79
2025-11-26 17:34:17.451490296,华北大区,汽车零部件,液压底盘件,线上电商,75,83084.01,7632.76
2025-11-26 19:59:11.030206040,西部大区,智能硬件,智能手环V2,线上电商,38,10917.49,1303.53
2025-11-26 22:24:04.608921784,华东大区,汽车零部件,轻量化轮毂,渠道分销,45,49861.13,6219.29
2025-11-27 00:48:58.187637528,华南大区,汽车零部件,液压底盘件,渠道分销,42,45597.27,5751.22
2025-11-27 03:13:51.766353272,华东大区,汽车零部件,精密齿轮,渠道分销,37,42058.27,5774.19
2025-11-27 05:38:45.345069012,华东大区,医疗耗材,高分子医用导管,渠道分销,18,2935.44,350.94
2025-11-27 08:03:38.923784756,华北大区,汽车零部件,液压底盘件,线上电商,44,55830.72,7131.65
2025-11-27 10:28:32.502500500,华东大区,智能硬件,激光传感器,渠道分销,14,4516.82,649.19
2025-11-27 12:53:26.081216244,西部大区,智能硬件,激光传感器,线上电商,46,14003.43,1402.14
2025-11-27 15:18:19.659931984,华南大区,智能硬件,车载智能模块,线下直销,19,5353.58,640.81
2025-11-27 17:43:13.238647728,华东大区,智能硬件,车载智能模块,线下直销,32,9931.49,863.37
2025-11-27 20:08:06.817363472,华东大区,智能硬件,智能手环V2,线下直销,81,23953.07,3291.75
2025-11-27 22:33:00.396079216,华南大区,智能硬件,智能手环V2,线下直销,93,27238.09,2996.63
2025-11-28 00:57:53.974794960,华东大区,医疗耗材,诊断试剂盒,线上电商,28,4231.29,461.23
2025-11-28 03:22:47.553510700,西部大区,智能硬件,激光传感器,渠道分销,27,8137.29,797.19
2025-11-28 05:47:41.132226444,华北大区,汽车零部件,精密齿轮,渠道分销,54,63350.98,7962.44
2025-11-28 08:12:34.710942188,华南大区,智能硬件,车载智能模块,线下直销,12,3671.89,425.29
2025-11-28 10:37:28.289657932,华东大区,汽车零部件,精密齿轮,线上电商,92,111545.13,12445.08
2025-11-28 13:02:21.868373676,华东大区,汽车零部件,液压底盘件,线下直销,62,79872.55,8868.02
2025-11-28 15:27:15.447089416,华南大区,智能硬件,激光传感器,线下直销,90,28371.63,2343.54
2025-11-28 17:52:09.025805160,华东大区,汽车零部件,精密齿轮,渠道分销,45,53122.04,4563.84
2025-11-28 20:17:02.604520904,华东大区,智能硬件,车载智能模块,线上电商,36,11723.31,1331.52
2025-11-28 22:41:56.183236648,华南大区,汽车零部件,液压底盘件,线下直销,28,36361.21,4203.53
2025-11-29 01:06:49.761952388,华北大区,智能硬件,智能手环V2,渠道分销,69,19326.55,1670.02
2025-11-29 03:31:43.340668132,华南大区,医疗耗材,高分子医用导管,线下直销,81,12756.8,1325.1
2025-11-29 05:56:36.919383876,华南大区,汽车零部件,轻量化轮毂,线下直销,65,78197.83,8797.97
2025-11-29 08:21:30.498099620,华东大区,智能硬件,激光传感器,线上电商,13,3726.23,500.98
2025-11-29 10:46:24.076815364,华东大区,智能硬件,智能手环V2,线上电商,65,20483.92,2291.04
2025-11-29 13:11:17.655531104,华东大区,汽车零部件,精密齿轮,线下直销,93,102386.05,13776.93
2025-11-29 15:36:11.234246848,华东大区,智能硬件,车载智能模块,线下直销,28,8424.89,679.44
2025-11-29 18:01:04.812962592,华东大区,智能硬件,车载智能模块,线上电商,32,8926.01,979.11
2025-11-29 20:25:58.391678336,华东大区,医疗耗材,诊断试剂盒,渠道分销,85,12125.98,1571.02
2025-11-29 22:50:51.970394080,华北大区,智能硬件,智能手环V2,线上电商,23,6695.67,629.78
2025-11-30 01:15:45.549109820,华东大区,汽车零部件,精密齿轮,线上电商,96,119744.44,9587.78
2025-11-30 03:40:39.127825564,华东大区,智能硬件,激光传感器,渠道分销,56,16088.8,2267.29
2025-11-30 06:05:32.706541308,华东大区,智能硬件,激光传感器,渠道分销,97,30123.63,3758.95
2025-11-30 08:30:26.285257052,华东大区,智能硬件,激光传感器,线下直销,79,25750.05,3638.55
2025-11-30 10:55:19.863972792,华南大区,汽车零部件,液压底盘件,线上电商,72,82036.97,8685.09
2025-11-30 13:20:13.442688536,华东大区,智能硬件,车载智能模块,线下直销,35,9867.57,1183.32
2025-11-30 15:45:07.021404280,华东大区,汽车零部件,精密齿轮,线上电商,71,76897.71,9851.97
2025-11-30 18:10:00.600120024,西部大区,汽车零部件,精密齿轮,渠道分销,96,105814.28,15858.33
2025-11-30 20:34:54.178835768,华东大区,智能硬件,激光传感器,线下直销,98,31377.56,3872.54
2025-11-30 22:59:47.757551508,华南大区,医疗耗材,诊断试剂盒,线上电商,92,13305.14,1086.12
2025-12-01 01:24:41.336267252,华南大区,智能硬件,激光传感器,线下直销,98,30390.51,4237.95
2025-12-01 03:49:34.914982996,华东大区,汽车零部件,轻量化轮毂,线上电商,96,123196.8,18030.38
2025-12-01 06:14:28.493698740,华东大区,汽车零部件,精密齿轮,渠道分销,82,104814.45,13017.77
2025-12-01 08:39:22.072414484,华东大区,汽车零部件,轻量化轮毂,线上电商,23,24898.01,3547.19
2025-12-01 11:04:15.651130224,华东大区,汽车零部件,液压底盘件,线上电商,79,96428.4,13215.67
2025-12-01 13:29:09.229845968,华北大区,汽车零部件,液压底盘件,渠道分销,59,69370.04,8347.92
2025-12-01 15:54:02.808561712,华北大区,医疗耗材,诊断试剂盒,线上电商,69,10305.21,1130.62
2025-12-01 18:18:56.387277456,华南大区,汽车零部件,液压底盘件,线下直销,74,89983.29,11497.44
2025-12-01 20:43:49.965993200,华北大区,汽车零部件,精密齿轮,线下直销,56,73456.55,9776.71
2025-12-01 23:08:43.544708940,华南大区,汽车零部件,精密齿轮,线上电商,10,11245.96,1549.96
2025-12-02 01:33:37.123424684,华东大区,医疗耗材,诊断试剂盒,渠道分销,87,12654.99,1896.52
2025-12-02 03:58:30.702140428,华东大区,汽车零部件,精密齿轮,线上电商,75,90444.22,11334.26
2025-12-02 06:23:24.280856172,华南大区,医疗耗材,诊断试剂盒,线上电商,20,3147.24,436.18
2025-12-02 08:48:17.859571912,华东大区,智能硬件,车载智能模块,线下直销,71,20132.35,2321.71
2025-12-02 11:13:11.438287656,华东大区,汽车零部件,液压底盘件,渠道分销,64,76487.88,8758.23
2025-12-02 13:38:05.017003400,华东大区,智能硬件,智能手环V2,渠道分销,88,25357.95,3763.6
2025-12-02 16:02:58.595719144,华南大区,汽车零部件,轻量化轮毂,线下直销,85,107151.47,11479.8
2025-12-02 18:27:52.174434888,华北大区,医疗耗材,高分子医用导管,线下直销,29,4117.05,415.13
2025-12-02 20:52:45.753150628,华南大区,汽车零部件,轻量化轮毂,线上电商,89,113366.88,16796.12
2025-12-02 23:17:39.331866372,华东大区,汽车零部件,精密齿轮,线下直销,65,76885.52,6824.74
2025-12-03 01:42:32.910582116,华东大区,智能硬件,激光传感器,线上电商,53,16546.64,2377.78
2025-12-03 04:07:26.489297860,华东大区,汽车零部件,轻量化轮毂,线下直销,13,15828.76,2059.62
2025-12-03 06:32:20.068013604,华南大区,汽车零部件,精密齿轮,线下直销,63,74493.84,10926.74
2025-12-03 08:57:13.646729344,西部大区,医疗耗材,高分子医用导管,渠道分销,44,6412.04,916.6
2025-12-03 11:22:07.225445088,华东大区,智能硬件,车载智能模块,线下直销,97,27834.19,3876.98
2025-12-03 13:47:00.804160832,华东大区,智能硬件,车载智能模块,线下直销,62,18259.84,1998.79
2025-12-03 16:11:54.382876576,华东大区,汽车零部件,液压底盘件,线下直销,90,99669.9,8959.78
2025-12-03 18:36:47.961592316,华东大区,智能硬件,车载智能模块,线下直销,29,8167.81,1109.22
2025-12-03 21:01:41.540308060,华北大区,汽车零部件,液压底盘件,线上电商,28,32360.5,3998.53
2025-12-03 23:26:35.119023804,华东大区,汽车零部件,轻量化轮毂,渠道分销,83,98878.19,10556.72
2025-12-04 01:51:28.697739548,华南大区,智能硬件,激光传感器,线下直销,14,4296.56,348.87
2025-12-04 04:16:22.276455292,华东大区,智能硬件,智能手环V2,线下直销,81,24987.38,3171.25
2025-12-04 06:41:15.855171032,西部大区,汽车零部件,精密齿轮,线下直销,23,29839.66,3831.4
2025-12-04 09:06:09.433886776,华东大区,智能硬件,激光传感器,线下直销,84,24809.74,2091.6
2025-12-04 11:31:03.012602520,华东大区,汽车零部件,精密齿轮,线下直销,82,99673.92,14550.11
2025-12-04 13:55:56.591318264,华东大区,医疗耗材,诊断试剂盒,渠道分销,29,4459.29,521.36
2025-12-04 16:20:50.170034008,华东大区,智能硬件,激光传感器,线下直销,70,20142.71,1851.11
2025-12-04 18:45:43.748749748,华南大区,汽车零部件,精密齿轮,渠道分销,75,97088.64,12110.31
2025-12-04 21:10:37.327465492,华东大区,汽车零部件,精密齿轮,线下直销,33,37588.37,3593.38
2025-12-04 23:35:30.906181236,华东大区,汽车零部件,液压底盘件,线下直销,99,108228.99,13800.33
2025-12-05 02:00:24.484896980,西部大区,智能硬件,智能手环V2,渠道分销,71,19563.51,2320.78
2025-12-05 04:25:18.063612720,华东大区,汽车零部件,轻量化轮毂,线上电商,39,42976.9,6228.5
2025-12-05 06:50:11.642328464,华南大区,医疗耗材,高分子医用导管,线上电商,72,10147.07,877.41
2025-12-05 09:15:05.221044208,华东大区,医疗耗材,诊断试剂盒,线下直销,83,12039.94,1574.2
2025-12-05 11:39:58.799759952,华南大区,智能硬件,智能手环V2,线上电商,37,11249.04,1343.37
2025-12-05 14:04:52.378475696,华南大区,汽车零部件,精密齿轮,线下直销,63,78148.92,7277.44
2025-12-05 16:29:45.957191436,华东大区,汽车零部件,轻量化轮毂,线下直销,69,89599.7,10678.34
2025-12-05 18:54:39.535907180,华东大区,智能硬件,智能手环V2,线上电商,63,20427.51,1702.6
2025-12-05 21:19:33.114622924,华南大区,智能硬件,激光传感器,线下直销,70,19821.32,1599.9
2025-12-05 23:44:26.693338668,华东大区,医疗耗材,诊断试剂盒,线上电商,85,11969.4,991.02
2025-12-06 02:09:20.272054412,华南大区,汽车零部件,精密齿轮,线下直销,60,72408.94,8979.47
2025-12-06 04:34:13.850770152,华东大区,智能硬件,车载智能模块,渠道分销,80,25689.6,3147.32
2025-12-06 06:59:07.429485896,华东大区,智能硬件,智能手环V2,线下直销,75,21305.29,2961.95
2025-12-06 09:24:01.008201640,华东大区,医疗耗材,诊断试剂盒,线下直销,64,10466.11,1304.9
2025-12-06 11:48:54.586917384,华东大区,智能硬件,激光传感器,线上电商,56,16428.18,1663.7
2025-12-06 14:13:48.165633124,华东大区,医疗耗材,高分子医用导管,线下直销,15,2374.88,257.71
2025-12-06 16:38:41.744348868,西部大区,智能硬件,激光传感器,线下直销,98,31299.15,3081.35
2025-12-06 19:03:35.323064612,华东大区,智能硬件,激光传感器,线下直销,64,20090.9,1711.61
2025-12-06 21:28:28.901780356,华东大区,智能硬件,激光传感器,线上电商,67,21307.82,2993.68
2025-12-06 23:53:22.480496100,西部大区,汽车零部件,轻量化轮毂,渠道分销,13,14820.59,1997.02
2025-12-07 02:18:16.059211840,华东大区,医疗耗材,诊断试剂盒,渠道分销,26,4082.89,456.69
2025-12-07 04:43:09.637927584,西部大区,智能硬件,激光传感器,线上电商,34,10106.02,1034.22
2025-12-07 07:08:03.216643328,西部大区,医疗耗材,诊断试剂盒,渠道分销,25,3442.62,407.19
2025-12-07 09:32:56.795359072,华东大区,汽车零部件,液压底盘件,线上电商,78,97716.22,12705.38
2025-12-07 11:57:50.374074816,华东大区,汽车零部件,液压底盘件,渠道分销,46,54937.96,7696.22
2025-12-07 14:22:43.952790556,华东大区,汽车零部件,液压底盘件,线上电商,67,85643.07,9569.04
2025-12-07 16:47:37.531506300,华东大区,汽车零部件,液压底盘件,渠道分销,93,119156.58,10567.17
2025-12-07 19:12:31.110222044,华东大区,医疗耗材,高分子医用导管,线上电商,90,13534.12,1273.13
2025-12-07 21:37:24.688937788,华东大区,汽车零部件,精密齿轮,线下直销,49,56895.91,7391.38
2025-12-08 00:02:18.267653532,华南大区,汽车零部件,液压底盘件,线下直销,33,42617.06,5592.13
2025-12-08 02:27:11.846369272,华东大区,汽车零部件,精密齿轮,渠道分销,31,40147.17,5873.19
2025-12-08 04:52:05.425085016,华南大区,汽车零部件,精密齿轮,线上电商,60,74313.81,7119.75
2025-12-08 07:16:59.003800760,华东大区,汽车零部件,精密齿轮,线下直销,41,44946.26,5204.58
2025-12-08 09:41:52.582516504,西部大区,医疗耗材,高分子医用导管,线下直销,56,8579.88,1130.34
2025-12-08 12:06:46.161232244,华北大区,智能硬件,激光传感器,渠道分销,86,26212.5,3323.01
2025-12-08 14:31:39.739947988,华东大区,汽车零部件,精密齿轮,线上电商,60,77097.98,10669.09
2025-12-08 16:56:33.318663732,华东大区,智能硬件,车载智能模块,渠道分销,31,8496.24,731.59
2025-12-08 19:21:26.897379476,华东大区,智能硬件,智能手环V2,线下直销,68,21276.59,3070.96
2025-12-08 21:46:20.476095220,华东大区,医疗耗材,诊断试剂盒,线上电商,48,6652.53,681.07
2025-12-09 00:11:14.054810960,华东大区,智能硬件,智能手环V2,渠道分销,86,24009.5,2187.74
2025-12-09 02:36:07.633526704,华东大区,智能硬件,车载智能模块,线上电商,94,27440.84,3905.55
2025-12-09 05:01:01.212242448,华东大区,医疗耗材,诊断试剂盒,线上电商,28,3827.69,333.2
2025-12-09 07:25:54.790958192,华东大区,医疗耗材,诊断试剂盒,渠道分销,16,2215.05,290.06
2025-12-09 09:50:48.369673936,华南大区,汽车零部件,轻量化轮毂,线下直销,85,92207.73,9662.02
2025-12-09 12:15:41.948389676,西部大区,智能硬件,智能手环V2,渠道分销,53,17282.16,2086.18
2025-12-09 14:40:35.527105420,华东大区,汽车零部件,液压底盘件,线下直销,69,76476.1,10812.69
